chapter	ours	witness	votes	polled	verdict
42	videndo	videndo	3	4	confirm
42	intuemini	intuemini	2	4	confirm
42	intuemini	intuemini	3	5	confirm
42	dbira	c	3	5	reject
42	anc'	understood	2	5	reject
42	donatus	donatus	3	5	confirm
42	JLwwuo	gesenius	3	5	reject
42	redemtus	muller	3	5	reject
42	nVrx	n	3	5	reject
42	salce	sake	3	5	reject
42	ip	ip'	2	5	reject
42	iB	to	2	5	reject
42	tcrgo	tergo	4	5	reject
42	Jury	fury	4	5	realword?
42	I'BX	isx	2	5	reject
42	excanu'cscentid	excandescentid	3	5	reject
42	excandescentid	excandescentid	5	5	confirm
42	iram	iram	4	5	confirm
43	downfal	downfal	4	5	confirm
43	eh	ch	4	5	realword?
43	Menochius	Menochius	5	5	confirm
43	nnx	nns	3	5	reject
43	attah	attah	4	5	confirm
43	tlwu	my	2	5	reject
43	sn	a	2	5	reject
43	Meroe	Meroe	5	5	confirm
43	lo	to	5	5	realword?
43	colled	called	3	4	realword?
43	wellfounded	well	5	5	reject
43	educ	educ	5	5	confirm
43	npa	npa	3	5	confirm
43	ln	sin	2	5	reject
43	Rosenmüller	rosenmiiller	4	4	realword?
43	ipw	p'	3	5	reject
43	be	he	3	4	realword?
43	fcjo	there	2	5	reject
43	I	v	3	3	realword?
43	mong	among	2	4	realword?
43	Rosenmüller	rosenmiiller	2	3	realword?
43	Vx	bx	3	5	reject
43	tsa	ca	3	5	reject
43	tht	thdr	2	4	reject
43	ir	shout	3	4	reject
43	Fiom	Fiom	4	5	confirm
43	praettritum	praeteritum	2	5	reject
43	lonians	but	5	5	reject
43	ch	eh	3	4	realword?
43	tos	nirs	2	5	reject
43	Xaldaioi	impotence	2	5	reject
43	Lustschiffe	Lustschiffe	4	5	confirm
43	Luftschiffe	Luftschiffe	3	5	confirm
43	w'lin	vs	2	5	reject
43	rvnax	them	2	5	reject
43	tvnsx	his	4	5	reject
43	DTP	into	4	5	reject
43	IJehovah	v	5	5	reject
43	ts	properly	4	5	reject
43	olah	olah	3	5	confirm
43	zebahi	zeba	3	5	reject
43	lebonah	lebonah	3	5	confirm
43	J	v	4	4	realword?
43	pattah	pattah	4	5	confirm
44	utero	utero	3	5	confirm
44	esse	esse	5	5	confirm
44	coepisti	coepisti	5	5	confirm
44	vm	n	2	5	reject
44	nemo	nemo	5	5	confirm
44	esse	esse	5	5	confirm
44	hyperbolicum	hyperbolicum	3	5	confirm
44	remutum	remutum	3	5	confirm
44	w	i	3	5	realword?
44	pp	pp	5	5	confirm
44	ev	ev	2	5	confirm
44	vTfttos	the	3	5	reject
44	rectulus	rectulus	2	5	confirm
44	justulus	justulus	2	5	confirm
44	Mai	Mai	5	5	confirm
44	Haggai	Haggai	5	5	confirm
44	Malachi	Malachi	5	5	confirm
44	bles	blessing	5	5	reject
44	nstn	i	2	5	reject
44	Procopius	Procopius	5	5	confirm
44	king	icing	2	5	realword?
44	Zei	zevg	3	5	reject
44	Zsvs	henderson	5	5	reject
44	vGrarog	points	5	5	reject
44	hbu'b	be	3	5	reject
44	caii	can	4	5	reject
44	nj	is	3	5	reject
44	iB	i	3	5	reject
44	DS	i	2	5	reject
44	Christi	Christi	5	5	confirm
44	nihil	nihil	5	5	confirm
44	antiquiiis	antiquius	4	5	reject
44	aut	aut	5	5	confirm
44	majus	majus	5	5	confirm
44	esse	esse	5	5	confirm
44	Witt	sense	5	5	reject
44	pn	n	3	5	reject
44	Jarch	Jarch	5	5	confirm
44	px	px	2	5	confirm
44	illorum	illorum	4	5	confirm
44	ipsi	ipsi	5	5	confirm
44	vident	vident	5	5	confirm
44	puncta	puncta	5	5	confirm
44	extraordinaria	extraordinaria	5	5	confirm
44	nisi	nisi	5	5	confirm
44	demens	demens	4	5	confirm
44	fellowworshippers	fellow	5	5	reject
44	ETX	cix	2	5	reject
44	ia	added	2	5	reject
44	d'nn	in	4	5	reject
44	ssa	such	2	5	reject
44	ploughshare	ploughshare	5	5	confirm
44	Virgil	Virgil	5	5	confirm
44	Georg	Georg	5	5	confirm
44	itti	illi	4	5	reject
44	sese	sese	5	5	confirm
44	magna	magna	5	5	confirm
44	brachia	brachia	3	5	confirm
44	tollunt	tollunt	4	5	confirm
44	ttnn	sitteth	3	5	reject
44	tincto	tincto	5	5	confirm
44	ochre	ochre	5	5	confirm
44	ir	c	2	5	reject
44	Sp	r	2	5	reject
44	mittit	mittit	3	5	confirm
44	Libanum	Libanum	5	5	confirm
44	homines	homines	5	5	confirm
44	fuerunt	fuerunt	3	5	confirm
44	supplenda	supplenda	3	5	confirm
44	constructioncs	constructiones	2	5	reject
44	quam	quam	3	5	confirm
44	suo	suo	5	5	confirm
44	concinnarunt	concinnarunt	5	5	confirm
44	rnsv	n	2	5	reject
44	psx	come	2	5	reject
44	sugo	sug	3	4	reject
44	res	res	5	5	confirm
44	Horace	Horace	5	5	confirm
44	tmncus	truncus	2	5	reject
44	eram	eram	5	5	confirm
44	ficulnus	ficulnus	3	5	confirm
44	Quum	q	2	5	reject
44	incortus	r	2	4	reject
44	scamnum	incertus	3	3	reject
44	faceretne	scamnum	2	3	reject
44	Priapum	faceretne	3	3	reject
44	Maluit	Maluit	2	4	confirm
44	psnofv	i	4	5	reject
44	Wjp	n	2	5	reject
44	Schilling	schelling	4	5	realword?
44	frr	f	2	5	reject
44	irt	as	2	5	reject
44	ja	l	2	5	reject
44	sbn	b	4	5	reject
44	writers	writer's	5	5	realword?
44	keinem	keinem	4	5	confirm
44	Falle	Falle	5	5	confirm
44	passend	passend	5	5	confirm
44	sectatur	sectatur	5	5	confirm
44	cinerem	cinerem	4	5	confirm
44	pasci	pasci	5	5	confirm
44	aliqua	aliqua	5	5	confirm
44	metaph	metaph	5	5	confirm
44	delectari	delectari	5	5	confirm
44	fio	figurative	5	5	reject
44	urative	is	5	5	reject
44	fr	i	2	5	reject
44	fur	for	4	5	realword?
44	hP	r	2	5	reject
44	avrov	john	3	5	reject
44	trtis	c	3	5	reject
44	madmen	madmen	5	5	confirm
44	lEJtrj	i	2	5	reject
44	nbis	in	4	5	reject
44	Xenophon's	Xenophon's	5	5	confirm
44	Cyropaedia	Cyropaedia	4	5	confirm
44	Gyndes	Gyndes	5	5	confirm
44	Thatof	Thatof	3	5	confirm
44	rtett	nb	3	5	reject
44	shall	shalt	3	3	realword?
44	shall	shalt	3	4	realword?
44	Cambyses	cam	5	5	reject
44	Astyages	Astyages	5	5	confirm
44	Cyropaedia	Cyropaedia	5	5	confirm
44	unanstandig	unanstundig	2	5	reject
44	Iclingen	klingen	4	5	reject
44	Hebraicum	Hebraicum	5	5	confirm
44	res	res	5	5	confirm
44	literarn	literarn	3	5	confirm
44	legamus	legamus	4	5	confirm
44	intelligitur	intelligitur	5	5	confirm
44	sciens	sciens	5	5	confirm
44	vel	vel	5	5	confirm
44	intelligens	intelligens	3	5	confirm
44	quarum	quarum	5	5	confirm
44	similitudo	similitudo	4	5	confirm
44	parvo	parvo	5	5	confirm
44	apice	apice	5	5	confirm
44	distinguitur	distinguitur	5	5	confirm
44	IES	the	5	5	reject
44	tt	n	4	5	reject
44	is'nis	dnis	3	5	reject
44	priori	priori	5	5	confirm
44	Christologie	Christologie	5	5	confirm
44	Strabo	Strabo	5	5	confirm
44	Agradates	Agradates	4	5	confirm
44	Von	Von	5	5	confirm
44	Lengerke	Lengerke	5	5	confirm
44	Abimelechs	Abimelechs	5	5	confirm
44	Amalekitish	Amalekitish	5	5	confirm
44	Christologie	Christologie	5	5	confirm
44	Einieitung	nick's	5	5	reject
45	Rosenmüller	rosenmiiller	3	5	realword?
45	delumbo	delumbo	2	5	confirm
45	Xenophon	Xenophon	4	5	confirm
45	analo	analo	5	5	confirm
45	gous	a	2	5	reject
45	Abydenus	Abydenus	5	5	confirm
45	Croesus	Croesus	5	5	confirm
45	Brerewood's	Brerewood's	5	5	confirm
45	ly	by	5	5	realword?
45	fcnpK	before	4	5	reject
45	I	v	3	3	realword?
45	mappik	mappik	5	5	confirm
45	occasus	occasus	3	5	confirm
45	co	co	5	5	confirm
45	Zendavesta	Zendavesta	3	5	confirm
45	distil	distil	5	5	confirm
45	sn	of	2	5	reject
45	iin	in	2	5	reject
45	rx	rx	3	5	confirm
45	Ecc	Ecc	5	5	confirm
45	intosfi	ntosn	2	4	reject
45	Ecc	Ecc	5	5	confirm
45	ofthee	of	5	5	reject
45	eh	ch	4	4	realword?
45	ntesprna	the	4	5	reject
45	do	jo	2	3	realword?
45	xiiS	gen	2	5	reject
45	rwst	n	2	5	reject
45	I	v	2	2	realword?
45	I	v	2	2	realword?
45	Cyropaedia	Cyropaedia	4	5	confirm
45	Sebaim	Sebaim	4	5	confirm
45	Sabeans	Sabeans	4	5	confirm
45	Saueans	sabeans	5	5	reject
45	beispielsweise	beispielsweise	3	5	confirm
45	iino	no	2	5	reject
45	Solinus	Solinus	5	5	confirm
45	duodccim	duodecim	5	5	reject
45	longi	longi	5	5	confirm
45	eh	ch	2	4	realword?
45	to	lo	4	5	realword?
45	xfi	the	3	5	reject
45	general	genera	4	5	realword?
45	WFI	inn	2	5	reject
45	Ob	Ob	5	5	confirm
45	fleeing	fleeing	5	5	confirm
45	itl	it	4	5	reject
45	ZDJ	za	2	5	reject
45	Rosenmüller	rosenmiiller	2	2	realword?
45	ip	j	3	5	reject
45	xb	x	2	5	reject
45	dem	dem	5	5	confirm
45	Munde	Munde	4	5	confirm
45	tjx	x	4	5	reject
45	xir	x	2	5	reject
45	be	he	3	5	realword?
45	T	x	2	2	realword?
46	Belteshazzar	Belteshazzar	4	5	confirm
46	Belesys	Belesys	4	5	confirm
46	Nebuzaradan	Nebuzaradan	5	5	confirm
46	Nabopolassar	Nabopolassar	5	5	confirm
46	Nabonned	Nabonned	5	5	confirm
46	res	res	3	5	confirm
46	vulgar	vulvar	3	5	realword?
46	seein	seem	5	5	reject
46	s'taa	x	2	5	reject
46	ft	rn	2	5	reject
46	fta	na	2	4	reject
46	Cybele	Cybele	5	5	confirm
46	Xerxes	Xerxes	5	5	confirm
46	lassitudinem	lassi	5	5	reject
46	ith	n	4	5	reject
46	potuerunt	potuerunt	5	5	confirm
46	salvare	salvare	4	5	confirm
46	portantem	portantem	4	5	confirm
46	nrrwn	cn	2	5	reject
46	Diodorus	Diodorus	5	5	confirm
46	downfal	downfal	5	5	confirm
46	jn	jn	3	5	confirm
46	Florus	Florus	5	5	confirm
46	reddened	reddened'	5	5	realword?
46	confundamini	confundamini	5	5	confirm
46	fiiia	t'	2	5	reject
46	avdoi	urd	2	5	reject
46	oofs	of	5	5	reject
46	n'nnx	n'	2	5	reject
46	tsn	n	2	5	reject
46	thejfar	vitringa	2	5	reject
46	counsellor	counsellor	5	5	confirm
46	personae	personae	3	5	confirm
46	Stiere	Stiere	5	5	confirm
46	I	v	5	5	realword?
46	ighteousness	ighteousness	5	5	confirm
47	downfal	downfal	4	5	confirm
47	Cowper	Cowper	5	5	confirm
47	xm	xiii	3	5	reject
47	Cowper	Cowper	5	5	confirm
47	Pizarro	Pizarro	5	5	confirm
47	downfal	downfal	5	5	confirm
47	downfal	downfal	5	5	confirm
47	nb	nb	2	5	confirm
47	filk	fdle	2	5	reject
47	Chasdim	Chasdim	5	5	confirm
47	Rosen	Rosen	5	5	confirm
47	miiller	chapter	2	5	reject
47	Chasdim	Chasdim	5	5	confirm
47	bs	nrs	3	5	reject
47	Chasdim	Chasdim	5	5	confirm
47	WB	the	3	5	reject
47	Bx	s	2	5	reject
47	padscar	verse	3	5	reject
47	Rosenmüller	rosenmiiller	3	4	realword?
47	av	same	2	5	reject
47	Qwaos	essential	2	5	reject
47	resistet	resistet	5	5	confirm
47	mihi	mihi	4	5	confirm
47	venp	ven	5	5	reject
47	eance	geance	5	5	reject
47	downfal	downfal	4	5	confirm
47	Nothbchelf	no	2	5	reject
47	Chasdim	Chasdim	5	5	confirm
47	Xenophon	Xenophon	5	5	confirm
47	saidst	saidst	5	5	confirm
47	ft	verb	5	5	reject
47	rras	n	2	5	reject
47	segholate	segholate	4	5	confirm
47	saidst	saidsi	2	5	reject
47	downfal	downfal	5	5	confirm
47	Curlius	curtius	3	5	reject
47	nihil	nihil	4	5	confirm
47	wbis	urbis	5	5	reject
47	corruptius	corruptius	5	5	confirm
47	moribus	moribus	5	5	confirm
47	irritandas	irritandas	5	5	confirm
47	illiciendasque	illiciendasque	3	5	confirm
47	immodicas	immodicas	5	5	confirm
47	voluptates	voluptates	5	5	confirm
47	instructius	instruciius	2	5	reject
47	Babylonii	Babylonii	3	5	confirm
47	maxime	maxime	5	5	confirm
47	vinum	vinum	5	5	confirm
47	quae	quae	5	5	confirm
47	ebrietatem	ebrietatem	5	5	confirm
47	sequuntur	sequuntur	4	5	confirm
47	effusi	effusi	4	5	confirm
47	hCBX	osx	2	5	reject
47	px	px	2	5	confirm
47	Noldius	Noldius	4	5	confirm
47	ii's	ti	2	4	reject
47	Rosenmüller	rosenmiiller	2	3	realword?
47	cui	cui	4	4	confirm
47	nihil	nihil	4	4	confirm
47	nihil	nihil	4	4	confirm
47	secundum	secundum	4	4	confirm
47	Algiers	Algiers	5	5	confirm
47	stt'i	emancipation	3	5	reject
47	immediatelydependent	immediately	4	5	reject
47	nvsy	upon	2	5	reject
47	Diodorus	Diodorus	5	5	confirm
47	Siculus	Siculus	5	5	confirm
47	trustedst	trustedsl	2	5	reject
47	asch	asch	4	5	confirm
47	malitia	nialitia	2	5	reject
47	habuisti	habuisti	2	5	confirm
47	malitia	malitia	3	5	confirm
47	du	du	2	5	confirm
47	sicher	sicher	3	5	confirm
47	bei	bci	2	5	reject
47	deiner	deiner	4	4	confirm
47	Bosheit	Bosheit	4	4	confirm
47	seeth	seeth	5	5	confirm
47	rrjn	n	2	5	reject
47	saidst	saidst	4	5	confirm
47	hftst	hast	5	5	reject
47	nnia	nnd	2	4	reject
47	nescis	nescis	4	5	confirm
47	ortum	ortum	4	5	confirm
47	inttj	iniu	2	5	reject
47	Diodorus	Diodorus	4	5	confirm
47	Siculus	Siculus	5	5	confirm
47	tny	tny	3	5	confirm
47	Rosenmüller	rosenmiiller	2	2	realword?
47	chethibh	chethibh	5	5	confirm
47	o'j'o	rov	2	5	reject
47	OVQKVOV	and	2	5	reject
47	augures	augures	4	5	confirm
47	coeli	coeli	5	5	confirm
47	tp	ci	2	5	reject
47	px	px	2	5	confirm
47	nbns	rbnr	2	5	reject
47	Rosenmüller	rosenmiiller	3	5	realword?
47	csnb	n	2	5	reject
47	nb	which	3	5	reject
47	Tt	Tt	2	5	confirm
47	he	be	2	4	realword?
47	negociators	negociators	5	5	confirm
47	trafficking	trafficking	5	5	confirm
47	pedlers	pedlers	5	5	confirm
47	gipsy	gipsy	5	5	confirm
47	bs	ezek	2	5	reject
48	onlysafe	only	5	5	reject
48	pre	pre	5	5	confirm
48	fivesixths	five	5	5	reject
48	downfal	downfal	5	5	confirm
48	fiWpa	of	3	5	reject
48	h	s	2	3	realword?
48	he	the	5	5	realword?
48	or	for	2	3	realword?
48	be	he	3	5	realword?
48	Ikneiv	profaned	5	5	reject
48	sb	a	2	5	reject
48	Gousset	Gousset	5	5	confirm
48	vaticinium	vaticinium	5	5	confirm
48	Jsb	x	2	5	reject
48	Imcw	knew	4	5	reject
48	Iknew	ikneio	2	5	reject
48	riaapi	ti	2	5	reject
48	quando	quando	4	5	confirm
48	Egypto	liberatus	3	5	reject
48	liberatus	quasi	4	5	reject
48	ventre	ventre	5	5	confirm
48	vpos	and	5	5	reject
48	longanimis	longanimis	5	5	confirm
48	Aramean	Aramean	5	5	confirm
48	quam	quam	4	5	confirm
48	meditationem	meditationem	4	5	confirm
48	hoc	hoc	4	5	confirm
48	urgeo	urgeo	4	5	confirm
48	neque	neque	4	5	confirm
48	refello	refello	5	5	confirm
48	vocan	vocante	3	5	reject
48	Gobryas	Gobryas	5	5	confirm
48	Gadates	Gadates	5	5	confirm
48	Cyropaedia	Cyropaedia	5	5	confirm
48	personae	personae	5	5	confirm
48	TV	rp	2	5	reject
48	Rosenmüller	rosenmiiller	5	5	realword?
48	Athanasius	Athanasius	5	5	confirm
48	ft	to	3	5	reject
48	Brentius	Brentius	5	5	confirm
48	if	it	3	5	realword?
48	fcb	cb	3	5	reject
48	fin'rrj	a	5	5	reject
48	Mai	Mai	5	5	confirm
48	Rosenmüller	rosenmuller	2	3	realword?
48	Origen's	Origen's	5	5	confirm
48	jrarijQ	o	2	5	reject
48	tibi	tibi	5	5	confirm
48	consulere	consulere	3	5	confirm
48	goest	goest	5	5	confirm
48	xib	xib	2	5	confirm
48	wenn	wenn	4	5	confirm
48	du	du	4	5	confirm
48	animum	animum	3	5	confirm
48	advertisses	advertisses	4	5	confirm
48	aures	aures	2	5	confirm
48	ct	ct	4	5	confirm
48	animum	animum	4	5	confirm
48	be	he	3	5	realword?
48	Peeree'and	peace	5	5	reject
48	ovde	oi	2	5	reject
48	vvv	rvv	2	5	reject
48	ajrofocrai	rvv	3	5	reject
48	Chasdim	Chasdim	5	5	confirm
48	fnx	ix	2	5	reject
48	thqTge	the	5	5	reject
48	nuine	ge	5	5	reject
48	confers	confers	5	5	confirm
49	Tichonius	Tichonius	5	5	confirm
49	Christo	Christo	4	5	confirm
49	Corpore	Corpore	3	5	confirm
49	Scripiura	scriptura	5	5	reject
49	saepius	saepius	5	5	confirm
49	mentionem	mentionem	5	5	confirm
49	fieri	fieri	5	5	confirm
49	cui	cui	5	5	confirm
49	tribuuntur	tribuuntur	5	5	confirm
49	quae	quae	5	5	confirm
49	Caput	Caput	5	5	confirm
49	quae	quae	5	5	confirm
49	competunt	competunt	5	5	confirm
49	vero	vero	5	5	confirm
49	utrumque	utrumque	4	5	confirm
49	iis	this	5	5	reject
49	Pindar's	Pindar's	5	5	confirm
49	Eupolis	Eupolis	5	5	confirm
49	cealment	cealment	5	5	confirm
49	his	this	4	4	realword?
49	brino	of	4	5	reject
49	Rosenmüller	rosenmiiller	5	5	realword?
49	asitib	i	2	5	reject
49	ib	ib	4	5	confirm
49	fr	ib	5	5	reject
49	thai	that	4	5	realword?
49	of	off	5	5	realword?
49	w	s	2	5	realword?
49	Antioch	Antioch	5	5	confirm
49	Pisidia	Pisidia	4	5	confirm
49	animo	animo	5	5	confirm
49	I'a	ia	2	5	reject
49	abhorreth	abhorreth	2	5	confirm
49	abhorreth	abhorreth	3	5	confirm
49	tokenof	tokenof	4	5	confirm
49	he	the	5	5	realword?
49	time	lime	3	5	realword?
49	succoured	succoured	5	5	confirm
49	ri	and	2	5	reject
49	freedmen	freedmen	5	5	confirm
49	bna	f	2	5	reject
49	Rosenmüller	rosenmiiller	3	5	realword?
49	nrj	as	2	5	reject
49	bbo	ch	2	5	reject
49	Philadelphia	Philadelphia	5	5	confirm
49	facie	facie	5	5	confirm
49	aifeHibjection	previous	5	5	reject
49	France	France	5	5	confirm
49	France	France	5	5	confirm
49	r	n	2	2	realword?
49	Clarke's	Clarke's	5	5	confirm
49	Smites	sinites	4	5	realword?
49	Hermonim	Hermonim	5	5	confirm
49	Hermonim	Hermonim	5	5	confirm
49	Syenc	sycnc	2	5	reject
49	Pelusium	Pelusium	5	5	confirm
49	decisiveground	decisive	5	5	reject
49	from	rom	2	4	realword?
49	Calmet	Calmet	5	5	confirm
49	Rosenmüller	rosenmiiller	3	5	realword?
49	Lassen	Lassen	5	5	confirm
49	Thebes	Thebes	5	5	confirm
49	Sanscrit	Sanscrit	5	5	confirm
49	WSQ	in	2	5	reject
49	IB	see	2	5	reject
49	jaa	ja	2	4	reject
49	rn	ii	3	5	reject
49	Rosenmüller	rosenmiiller	4	5	realword?
49	Rosenmüller	rosenmiiller	3	4	realword?
49	OtheTTgive	others	5	5	reject
49	Tis	li	2	5	reject
49	nst	i	2	5	reject
49	nimis	nimis	4	5	confirm
49	rH	means	3	5	reject
49	fac	fac	3	4	confirm
49	mihi	mihi	4	4	confirm
49	spatium	spatium	3	5	confirm
49	i	h	2	3	realword?
49	nanha	is	3	5	reject
49	b	h	5	5	realword?
49	pf	pf	2	5	confirm
49	clamour	clamour	5	5	confirm
49	Rosenmüller	rosenmiiller	4	4	realword?
49	b	h	4	5	realword?
49	b	i	2	3	realword?
49	clamour	clamour	5	5	confirm
49	Vv	is	3	5	reject
49	sj	confirmed	3	5	reject
49	Rosenmüller	rosenmiiller	4	5	realword?
49	writers	writer's	4	4	realword?
49	ms	v	5	5	reject
49	co	co	5	5	confirm
49	sn	l	2	5	reject
49	jxn	l	2	5	reject
49	Rosenmüller	rosenmiiller	3	4	realword?
49	rrn	as	5	5	reject
49	ibr	for	5	5	reject
49	thry	thty	3	5	reject
49	Hindostan	Hindostan	3	5	confirm
49	Rosenmüller	rosenmiiller	4	5	realword?
49	p'ls	p	4	5	reject
49	Urabreit	under	5	5	reject
49	ttJ	ii	2	5	reject
5	hasled	has	4	4	reject
5	twentysixth	twenty	4	4	reject
5	irt	wb	2	4	reject
5	V	b	3	4	realword?
5	Vorsprung	Vorsprung	3	4	confirm
5	Schreckhorn	Schreckhorn	3	4	confirm
5	Wetterhorn	Wetterhorn	3	4	confirm
5	Switzerland	Switzerland	4	4	confirm
5	Apertos	Apertos	4	4	confirm
5	amat	amat	4	4	confirm
5	colles	colles	4	4	confirm
5	Virg	Virg	4	4	confirm
5	Georg	Georg	4	4	confirm
5	Sorek	Sorek	4	4	confirm
5	toiverin	tower	4	4	reject
5	lacus	lacus	3	4	confirm
5	Sedulius	Sedulius	4	4	confirm
5	Labruscam	Labruscam	4	4	confirm
5	placidis	placidis	4	4	confirm
5	adhuc	adhuc	4	4	confirm
5	praeponitis	praeponitis	4	4	confirm
5	uvis	uvis	4	4	confirm
5	kindied	kin	4	4	reject
5	Esop's	Esop's	4	4	confirm
5	Lore	bore	3	4	realword?
5	faciendum	faciendum	4	4	confirm
5	amplius	amplius	4	4	confirm
5	vinae	vinae	4	4	confirm
5	meae	meae	4	4	confirm
5	noch	noch	4	4	confirm
5	meinem	meinem	4	4	confirm
5	Weinberge	Weinberge	4	4	confirm
5	zu	zu	4	4	confirm
5	thun	thun	4	4	confirm
5	ns	tis	2	4	reject
5	Hendew	Hendew	4	4	confirm
5	Umbr	Umbr	4	4	confirm
5	Gerechllgkeit	gerechtigkeit	2	4	reject
5	Schlechtigkeit	Schlechtigkeit	2	4	confirm
5	Begluckung	Begluckung	3	4	confirm
5	Bedruckung	Bedruckung	3	4	confirm
5	Milde	Milde	4	4	confirm
5	Unbilde	Unbilde	2	3	confirm
5	itable	itable	4	4	confirm
5	Woo	woe	3	4	realword?
5	hi'n	in	3	4	reject
5	reihen	reihen	4	4	confirm
5	iube	it	4	4	reject
5	aio	question	3	4	reject
5	ir	does	2	4	reject
5	Eng	Eng	4	4	confirm
5	Pesh	Pesh	4	4	confirm
5	inflamed'	inflamed	4	4	realword?
5	convivial'	convivial	4	4	realword?
5	Horace	Horace	4	4	confirm
5	veteris	veteris	4	4	confirm
5	pocula	pocula	4	4	confirm
5	Massici	Massici	4	4	confirm
5	partem	partem	4	4	confirm
5	solido	solido	4	4	confirm
5	clemere	demere	3	4	reject
5	Spernit	Spernit	3	4	confirm
5	Propertius	Propertius	4	4	confirm
5	noctem	noctem	4	4	confirm
5	ducam	ducam	4	4	confirm
5	Injiciat	Injiciat	4	4	confirm
5	mea	mea	4	4	confirm
5	ous	ous	4	4	confirm
5	gayety	gayety	4	4	confirm
5	tjttSa	to	2	4	reject
5	tainments	tainments	4	4	confirm
5	ftb	nb	3	4	reject
5	Hendew	Hendew	4	4	confirm
5	Umbr	Umbr	4	4	confirm
5	his	this	4	4	realword?
5	ttfan	isi	2	4	reject
5	nobiles	nobiles	4	4	confirm
5	revellers	revellers	4	4	confirm
5	Vixftj	noun	2	4	reject
5	tB	belonging	2	4	reject
5	burialplace	fate	4	4	reject
5	Holle	Holle	3	4	confirm
5	Hohle	Hohle	4	4	confirm
5	Habakkuk	Habakkuk	4	4	confirm
5	MS	na	2	4	reject
5	tbs	preterite	2	4	reject
5	revellers	revellers	4	4	confirm
5	tc	he	2	4	reject
5	prese	singular	4	4	reject
5	bx	bx	3	4	confirm
5	Deus	Deus	4	4	confirm
5	ille	ille	4	4	confirm
5	ille	ille	4	4	confirm
5	Deus	Deus	4	4	confirm
5	fortissimus	fortissimus	4	4	confirm
5	deserta	deserta	4	4	confirm
5	ubertatem	ubertatem	4	4	confirm
5	versa	versa	4	4	confirm
5	cn	has	3	4	reject
5	juxta	juxta	3	4	confirm
5	ductum	ductum	4	4	confirm
5	Bauer	Bauer	3	4	confirm
5	ns	durell	2	4	reject
5	Menochius	Menochius	4	4	confirm
5	ibana	ana	2	4	reject
5	MS	sept	3	4	reject
5	Aq	Aq	4	4	confirm
5	Sym	Sym	4	4	confirm
5	Theod	Theod	4	4	confirm
5	Observ	Observ	4	4	confirm
5	Crit	Crit	4	4	confirm
5	loc	loc	4	4	confirm
5	JiKiaia	religion	2	4	reject
5	litter	bitter	2	3	realword?
5	EC	EC	4	4	confirm
5	nigrum	nigrum	4	4	confirm
5	Candida	Candida	4	4	confirm
5	vertunt	vertunt	4	4	confirm
5	fallax	fallax	4	4	confirm
5	sapientiae	sapientiae	4	4	confirm
5	heroes	heroes	4	4	confirm
5	heroes	heroes	4	4	confirm
5	acquitting	acquitting	4	4	confirm
5	rn	as	3	4	reject
5	glumam	glumam	4	4	confirm
5	debilitat	debilitat	3	4	confirm
5	flamma	flamma	3	4	confirm
5	dissolvitur	isaiah	4	4	reject
5	der	der	4	4	confirm
5	Flamme	Flamme	3	4	confirm
5	zusammensinkt	zusammensinkt	3	4	confirm
5	av	av	3	4	confirm
5	Rem	Rem	4	4	confirm
5	Joash	Joash	4	4	confirm
5	Amaziah	Amaziah	4	4	confirm
5	mutilum	mutilum	4	4	confirm
5	succisum	succisum	4	4	confirm
5	rriD	mo	2	4	reject
5	viarum	viarum	4	4	confirm
5	Umbr	Umbr	4	4	confirm
5	Hieroz	Hieroz	4	4	confirm
5	dormitat	dormitat	3	4	confirm
5	multo	multo	4	4	confirm
5	dormit	dormit	4	4	confirm
5	quia	tion	4	4	reject
5	acutae	which	2	4	reject
5	Arrian	Arrian	4	4	confirm
5	Aug	Aug	4	4	confirm
5	amplexabitur	amplexabitur	2	4	confirm
5	corradet	corradet	4	4	confirm
5	tobt	tobt	4	4	confirm
5	nimmt	nimmt	4	4	confirm
5	Raub	Raub	4	4	confirm
5	sichert	sichert	4	4	confirm
5	ihn	ihn	4	4	confirm
5	ohne	ohne	4	4	confirm
5	qn	nect	2	3	reject
5	Eng	Eng	4	4	confirm
5	Jn	ot	2	4	reject
5	condavibus	conclavibus	4	4	reject
5	modernGermans	modern	3	4	reject
5	einem	einem	4	4	confirm
5	Tjdn	preterite	2	4	reject
5	adspectu	adspectu	4	4	confirm
5	Israeliticam	Israeliticam	4	4	confirm
5	terrebit	terrebit	4	4	confirm
5	Licht	Licht	4	4	confirm
5	il	regardera	4	4	reject
5	regardera	regardera	4	4	confirm
5	terre	terre	4	4	confirm
5	mais	mais	4	4	confirm
5	voici	voici	4	4	confirm
5	il	il	4	4	confirm
5	des	des	4	4	confirm
5	tenebres	tenebres	4	4	confirm
5	il	il	4	4	confirm
5	avec	avec	4	4	confirm
5	lumiere	lumiere	4	4	confirm
5	il	il	4	4	confirm
5	des	des	4	4	confirm
5	tenebres	tenebres	4	4	confirm
5	ciel	ciel	4	4	confirm
5	audessus	audessus	4	4	confirm
5	d'elle	d'elle	4	4	confirm
50	Jihovah	jthovah	5	5	reject
50	HT	HT	2	5	confirm
50	fiiptiov	i	4	5	reject
50	anoGiaoiov	tov	3	5	reject
50	ib	ib	5	5	confirm
50	IES	is	2	5	reject
50	fl	t	3	5	reject
50	Selden	Selden	3	5	confirm
